,external_gene_name,gene_biotype,kME.set1.ME,kME.set2.ME,kME.set3ME,p.kME.set1.ME,p.kME.set2.ME,p.kME.set3ME,Module
14304,AL122020.1,processed_pseudogene,0.974176024821001,0.9784454730418191,0.957852365643729,9.17160242205681e-12,2.18974579342445e-12,4.38610018866882e-10,darkgreen
15892,AL161909.1,processed_pseudogene,0.972472030315702,0.9736565509618079,0.981945115296348,1.52098902952996e-11,1.0738214003208801e-11,5.365506955246971e-13,darkgreen
16557,RPS15AP38,processed_pseudogene,0.9722968215810358,0.9679638539257599,0.981169026574584,1.5993001489257e-11,5.04531401007822e-11,7.49511954467555e-13,darkgreen
16778,RPL5P1,processed_pseudogene,0.9706166280932359,0.9695336327317371,0.9364131813165559,2.54805708899454e-11,3.39218875427876e-11,1.09956411317512e-08,darkgreen
15909,Z74021.1,processed_pseudogene,0.970139242857147,0.8998714424088441,0.9163796442534009,2.8943408127535303e-11,3.6954080493221997e-07,9.22296561219792e-08,darkgreen
1566,RFX2,protein_coding,0.968513456170448,0.8817601066425921,0.900031157133157,4.4006660531650205e-11,1.31733842621646e-06,3.65040492147856e-07,darkgreen
2970,CXCL12,protein_coding,0.9905298687918721,0.915295007627912,0.9569558863901549,3.1576655471113e-15,1.0188935251620901e-07,5.175713925156179e-10,violet
4512,UBL3,protein_coding,0.987344190420347,0.9704445937432,0.946741793332297,3.18063377497639e-14,2.66843283774068e-11,2.75216070788643e-09,violet
965,TGFBR3,protein_coding,0.9872378366545649,0.994553275448225,0.9801443549766199,3.39972783379388e-14,3.8287266084808904e-17,1.14149191671554e-12,violet
11724,CA8,protein_coding,0.9865456179369829,0.948166393532882,0.898634065323904,5.1763002708279295e-14,2.2255640836763396e-09,4.06060999108967e-07,violet
8070,GPD1L,protein_coding,0.985245065237505,0.928676785953744,0.952338518488188,1.0785500257076599e-13,2.6877017627675897e-08,1.15250675117753e-09,violet
12906,COL4A1,protein_coding,0.9850280205412951,0.937016470906152,0.939259144641017,1.2113807447668598e-13,1.02079029685691e-08,7.692664467811642e-09,violet
13871,SGMS1,protein_coding,0.9837345014608431,0.928506848418861,0.8096094072293248,2.34113743142559e-13,2.7378701291110097e-08,4.6850771419490204e-05,violet
13541,FAM114A1,protein_coding,0.9835304560398449,0.9734243394910022,0.970750358198554,2.58501404685243e-13,1.1510821511381199e-11,2.45778224266531e-11,violet
726,COL11A1,protein_coding,0.982959798756613,0.9599067190355479,0.931790704516748,3.3886888432258395e-13,2.9599817609534703e-10,1.89938681712001e-08,violet
5829,ROCK2,protein_coding,0.9827450665019741,0.975543005195109,0.9601215713321499,3.74324337765507e-13,5.96144344125353e-12,2.83736816229135e-10,violet
13917,SAMD5,protein_coding,0.982246878103475,0.954951052870943,0.922443025119929,4.693119695747011e-13,7.402503688872279e-10,5.1500717487560196e-08,violet
8037,SPOCK1,protein_coding,0.9820149163254109,0.9283314710907641,0.8785172257373759,5.2029268784762e-13,2.79049412592794e-08,1.61843661163659e-06,violet
11337,LPL,protein_coding,0.981234273219748,0.975836280586271,0.948762499716727,7.29135686578182e-13,5.4179777983316396e-12,2.03270783948859e-09,violet
3624,NR3C1,protein_coding,0.9810273333848121,0.907211515152354,0.9628561499356371,7.954821863186841e-13,2.05814536290275e-07,1.62129050296227e-10,violet
10283,RAB31,protein_coding,0.9804887863950601,0.92847208307273,0.8732482916303229,9.93446023890386e-13,2.7482329114403396e-08,2.23413638172006e-06,violet
10736,SOSTDC1,protein_coding,0.979637124260519,0.913293899506022,0.906137589036449,1.39451337373661e-12,1.22025880751063e-07,2.24878752508851e-07,violet
5795,CNTN6,protein_coding,0.979634476952858,0.989607129383284,0.810676675399168,1.39595280691021e-12,6.62445977810993e-15,4.4951939767897206e-05,violet
6224,NIBAN2,protein_coding,0.9795472416451121,0.947151124760119,0.90020087935783,1.44411714162025e-12,2.5907936894994002e-09,3.6031016686246e-07,violet
2726,PLEKHA4,protein_coding,0.97932897152789,0.934811093196134,0.94032302110604,1.5710376087348798e-12,1.3349041361300801e-08,6.70128363302759e-09,violet
3910,NFE2L2,protein_coding,0.9785401221186121,0.9175850571514499,0.9479929610202921,2.11462189754586e-12,8.24343371707068e-08,2.2845795396127e-09,violet
7022,ZNF697,protein_coding,0.978454676786397,0.9260737361199541,0.9176983093797428,2.18233986835016e-12,3.5505777343675e-08,8.15621873178554e-08,violet
1071,STK10,protein_coding,0.978206377838076,0.913758757174311,0.9505346232859799,2.38998468306386e-12,1.1706468136895599e-07,1.5425061798778602e-09,violet
9080,TRIM58,protein_coding,0.977941925998623,0.96207865080084,0.9431316894378571,2.62990425449979e-12,1.90883682620324e-10,4.597838540214551e-09,violet
459,TIMP2,protein_coding,0.9773850648384529,0.945971327774763,0.9674127626760541,3.20481258166727e-12,3.07972138547167e-09,5.7728705617424404e-11,violet
7481,ARHGAP18,protein_coding,0.975891269602282,0.9378872359229431,0.961414522556242,5.32104231457292e-12,9.157457624290601e-09,2.18865823786962e-10,violet
9429,GASK1B,protein_coding,0.975886516260901,0.9445782261910379,0.978951417798922,5.3293613952182505e-12,3.7586767806270705e-09,1.81366949129351e-12,violet
5780,LOXL2,protein_coding,0.9722347443092478,0.9585612801015579,0.905436843517396,1.62787765701942e-11,3.83811614853074e-10,2.38125398951504e-07,violet
13533,CDC42SE1,protein_coding,0.9715991509950441,0.9688960864894208,0.9714679529079591,1.9471084332370102e-11,3.9954203141486295e-11,2.0194060325359e-11,violet
5697,POSTN,protein_coding,0.971124601712909,0.9205440225657009,0.913763887479032,2.21980391188192e-11,6.21166443026758e-08,1.17010917465133e-07,violet
1899,SLC7A4,protein_coding,0.9710790535940009,0.982823843517017,0.9244811276775491,2.2476488932027398e-11,3.60958146243437e-13,4.189220212664569e-08,violet
13383,SCN8A,protein_coding,0.9879163618398579,0.9804259640773589,0.8084184589601671,2.2006599509884398e-14,1.0191250753652601e-12,4.90498425497224e-05,skyblue3
2869,EZH2,protein_coding,0.9864539039767709,0.9908450656139691,0.9580619445829649,5.46384035467388e-14,2.4109464148115397e-15,4.21742502426096e-10,skyblue3
10303,CDKN2AIP,protein_coding,0.982814750115472,0.9764776166330351,0.9697438307789851,3.6247944208810794e-13,4.3777669604973805e-12,3.21154298514673e-11,skyblue3
6508,SHF,protein_coding,0.982625226620808,0.9874555951758399,0.973512389841976,3.9548667572897706e-13,2.96446280185992e-14,1.12123402176332e-11,skyblue3
12623,MRPL30,protein_coding,0.97764493473764,0.9494949864621529,0.8391289208610571,2.92416443122886e-12,1.8157589696293105e-09,1.34378916701345e-05,skyblue3
8425,PHF6,protein_coding,0.967378212159191,0.99703496431789,0.9599557349099019,5.821383731304261e-11,2.9755644260747997e-19,2.9316101124753203e-10,skyblue3
8637,ZSCAN12,protein_coding,0.967035507529448,0.9431542077837459,0.8657325207236691,6.32216676930997e-11,4.58362249532325e-09,3.45557067598365e-06,skyblue3
7629,UHRF2,protein_coding,0.966552401675998,0.9451057339580748,0.81056923912361,7.09173584957033e-11,3.4876804962695195e-09,4.51400693982245e-05,skyblue3
19809,UHRF1,protein_coding,0.9652425913072579,0.9836380731953821,0.9425117055776701,9.6032295533202e-11,2.45376108190391e-13,5.004592410579311e-09,skyblue3
17878,AC112777.1,processed_pseudogene,0.9613279862354721,0.978714577208508,0.940397074705288,2.2276267250831798e-10,1.98203264320296e-12,6.63661359323862e-09,skyblue3
2518,EIF3J,protein_coding,0.959277147351556,0.9641583948069531,0.840929637940943,3.3462379653495096e-10,1.22363353157453e-10,1.23544682603601e-05,skyblue3
1697,DLL3,protein_coding,0.9590708417864929,0.977324676403967,0.8857145192654291,3.48201217689454e-10,3.27329728849973e-12,1.01653628598337e-06,skyblue3
13605,NOL8,protein_coding,0.9583338703387159,0.894354399627172,0.883425910678888,4.00700757713219e-10,5.574790220652371e-07,1.18240280098413e-06,skyblue3
5060,WFIKKN1,protein_coding,0.958017613137426,0.9341640785688101,0.820005507109198,4.25262531497624e-10,1.44166889069646e-08,3.0961135125635904e-05,skyblue3
7121,TP53BP2,protein_coding,0.957482381146965,0.965724296289962,0.9328608519005009,4.69824499074295e-10,8.60180170655422e-11,1.67941743061654e-08,skyblue3
10748,CHD7,protein_coding,0.955472375636447,0.9826377144933091,0.982225061396721,6.75546475065461e-10,3.932337713831911e-13,4.73913336984181e-13,skyblue3
12327,MEX3B,protein_coding,0.955011342025605,0.9637332939992159,0.971072829485963,7.32501920380546e-10,1.3428690222485798e-10,2.2514774392028397e-11,skyblue3
6616,NEDD1,protein_coding,0.9511787646725319,0.970388295188497,0.8543683762543341,1.3917931034252e-09,2.70888830741523e-11,6.375508030642109e-06,skyblue3
8180,MSI2,protein_coding,0.9505141961505491,0.943967067874179,0.853608613862537,1.5475090912260002e-09,4.0953718509624e-09,6.62982310267977e-06,skyblue3
8925,ZNF385A,protein_coding,0.950292585792454,0.973734491179876,0.841088821096468,1.6026987782806602e-09,1.0489239030795599e-11,1.22623996728002e-05,skyblue3
16035,AC002524.1,processed_pseudogene,0.950038719940587,0.887458437417117,0.8556263925739879,1.66801835759928e-09,9.040004885902842e-07,5.9728040169362196e-06,skyblue3
10545,UBE2E3,protein_coding,0.949144916666155,0.8529615589683249,0.8150210693493821,1.91678850848551e-09,6.853225238982401e-06,3.78832112480871e-05,skyblue3
8338,TMEM237,protein_coding,0.948535085348984,0.976893087623334,0.9411095498050059,2.10449390102976e-09,3.80105516921778e-12,6.0415938926736e-09,skyblue3
2962,CCNJ,protein_coding,0.945800147491554,0.9321024743811821,0.916965147401297,3.1569330654535403e-09,1.83286218697882e-08,8.73528094270347e-08,skyblue3
10811,SPATA5L1,protein_coding,0.9444477824024351,0.9372803047786149,0.909079987938485,3.8284454382412894e-09,9.87911438991672e-09,1.7596340828229398e-07,skyblue3
6516,FAM13A,protein_coding,0.944256451629292,0.9618266023758539,0.949461438813969,3.93281569885349e-09,2.01112532970208e-10,1.8252357461989898e-09,skyblue3
5714,EPHB2,protein_coding,0.938684258406854,0.873385163886749,0.901977248485984,8.27958889746412e-09,2.2159038001892103e-06,3.13891224531109e-07,skyblue3
10151,RCOR2,protein_coding,0.936613107917335,0.967966823185904,0.8818389706430451,1.07289392944102e-08,5.04162142985956e-11,1.31066351646599e-06,skyblue3
9806,CEP295,protein_coding,0.935141133723919,0.986040799011729,0.9575242596324081,1.28313824857592e-08,6.93917679475019e-14,4.661969540684159e-10,skyblue3
6332,THAP12,protein_coding,0.9336138637968929,0.9484980082515071,0.9015362053213242,1.5382156085923302e-08,2.11640432081341e-09,3.2490453026937196e-07,skyblue3
6073,PAX3,protein_coding,0.9917909236298991,0.9955735947521891,0.8835986941661759,1.01060768935646e-15,7.307382232074379e-18,1.16911473031273e-06,magenta
3135,EFNB3,protein_coding,0.988081120771256,0.9884419412380759,0.952732997179607,1.97277843800736e-14,1.54441504945531e-14,1.0797203030637e-09,magenta
150,TKTL1,protein_coding,0.9841925283525892,0.9850746019985999,0.970319737141792,1.86556390444143e-13,1.18172814515168e-13,2.7588747089611803e-11,magenta
12750,WWOX,protein_coding,0.9812385128898059,0.945454594341149,0.9604879535106801,7.27828555732429e-13,3.31793910810379e-09,2.63846180956065e-10,magenta
777,SPA17,protein_coding,0.980276903593183,0.983623225014396,0.9900977546094071,1.0823860345996099e-12,2.4715168041713896e-13,4.5061065456124495e-15,magenta
5743,LRRIQ1,protein_coding,0.975682450049443,0.9609654329686679,0.971186052063262,5.69738470663797e-12,2.39753666125878e-10,2.18271436038183e-11,magenta
10088,SPATA33,protein_coding,0.973490770683237,0.973366600283793,0.9677121093528481,1.12849943054282e-11,1.17102930425909e-11,5.36708875532756e-11,magenta
13801,HMGN2,protein_coding,0.9715976254024279,0.9585914161649629,0.9173757537508929,1.9479359699499396e-11,3.81620688776762e-10,8.406744714534389e-08,magenta
4836,SOX9,protein_coding,0.96999674321152,0.944961893946686,0.95091382761039,3.00535241530332e-11,3.5598348412861204e-09,1.4521537945792701e-09,magenta
446,EFCAB1,protein_coding,0.967892329415773,0.9415911680410101,0.918642489988289,5.1349774336083503e-11,5.66614212156562e-09,7.45967519243196e-08,magenta
11222,IQCK,protein_coding,0.967639765534103,0.9577799235995791,0.9585531067797829,5.46280381703051e-11,4.4457540622458003e-10,3.84407709391546e-10,magenta
11127,DPY19L1,protein_coding,0.9671236073199001,0.987185646576582,0.9268992336459491,6.189972740722929e-11,3.51198338921981e-14,3.2541260642796294e-08,magenta
11285,SPSB4,protein_coding,0.9659300373490891,0.9503065860201579,0.958338767457145,8.20263873920333e-11,1.59916220138655e-09,4.00330355448789e-10,magenta
12897,TAF9B,protein_coding,0.9649717372074491,0.9828285717430691,0.970414466714533,1.02097639828537e-10,3.6016933535599394e-13,2.6900157269661396e-11,magenta
17066,CRNDE,lncRNA,0.963119426222846,0.9626825660457909,0.889481506883465,1.5328796490001499e-10,1.68198263210212e-10,7.870615642255879e-07,magenta
2641,C19orf44,protein_coding,0.9607758824804509,0.932860744882558,0.964418307584451,2.4907806810064103e-10,1.67943827132371e-08,1.15536967909603e-10,magenta
6486,MDH1B,protein_coding,0.959733246620071,0.949639405489723,0.8756025993547858,3.06232204456965e-10,1.77544940170407e-09,1.93785996332497e-06,magenta
4114,PPP1R8,protein_coding,0.959659831851812,0.9352972531809971,0.8898407901179252,3.1065526200386796e-10,1.25926479219679e-08,7.677218839134359e-07,magenta
5968,CEP162,protein_coding,0.9592077262501519,0.955890975876181,0.9205005366678791,3.39140139608016e-10,6.27212467969866e-10,6.238041133174719e-08,magenta
13563,AC011450.1,lncRNA,0.959181945339623,0.92758896145179,0.9406723606187409,3.40830839169147e-10,3.02313594241521e-08,6.40093939310205e-09,magenta
4002,PHTF1,protein_coding,0.958063428782029,0.9883558349135229,0.893035658982932,4.21625093497963e-10,1.63845596495431e-14,6.130087145466999e-07,magenta
1234,SPAG6,protein_coding,0.9563920106929301,0.8862052803577851,0.8889334888313749,5.733409407625529e-10,9.83709287480515e-07,8.17369739881145e-07,magenta
13157,SP6,protein_coding,0.955052352709517,0.963185413964871,0.9271191782751259,7.27271598834189e-10,1.5113902078346601e-10,3.17885961912377e-08,magenta
4016,GNPAT,protein_coding,0.95494890466431,0.959334084794813,0.949926171110303,7.40527770640069e-10,3.30958791238552e-10,1.6977100733078502e-09,magenta
3417,RIC8B,protein_coding,0.95252758543529,0.9468742372923191,0.9448638846444299,1.1171057445650402e-09,2.6990183994958e-09,3.6097392813718795e-09,magenta
4985,AHDC1,protein_coding,0.9520509883543292,0.9480202453330059,0.9098772243846321,1.2082149133982e-09,2.27520603218592e-09,1.64415043060216e-07,magenta
15658,HMGN2P3,processed_pseudogene,0.9502389659556121,0.9602103168871841,0.9284848839264821,1.6163066105048699e-09,2.78802802211486e-10,2.7444133091785096e-08,magenta
372,DERA,protein_coding,0.949891371581146,0.9493469664384151,0.9623746726230329,1.7069831564248e-09,1.8578973382698398e-09,1.79451511787483e-10,magenta
9200,PYGO2,protein_coding,0.9487362731769051,0.9527435008087142,0.926895815756797,2.04087639387573e-09,1.0778382368505198e-09,3.2553077758422e-08,magenta
11953,GAS1,protein_coding,0.948700441052587,0.936264302618207,0.8504519977066259,2.05208285651709e-09,1.1197966744544198e-08,7.78186948166026e-06,magenta
10709,PRKCE,protein_coding,0.9935586890937459,0.990282633165668,0.968860424292312,1.46021913094316e-16,3.8776764600503295e-15,4.03176218125457e-11,red
9252,CLASP2,protein_coding,0.992967401497062,0.991336159026549,0.9549837543095151,2.94272310869909e-16,1.55344334889606e-15,7.3603872742528e-10,red
325,RUFY3,protein_coding,0.992872437954847,0.994731045403663,0.9769980465655971,3.27508199523062e-16,2.93769987053829e-17,3.666314884969811e-12,red
10598,ZNF804A,protein_coding,0.992118210581923,0.9825082722877421,0.957373374170105,7.305846220011661e-16,4.17139360365165e-13,4.79382237090067e-10,red
14148,ONECUT3,protein_coding,0.9909948290743409,0.980126675296746,0.9602587575953471,2.11390011655099e-15,1.1495847226607301e-12,2.76141288548315e-10,red
8909,ZNF382,protein_coding,0.9906909064964481,0.978327358301463,0.9123378416745971,2.75420160079344e-15,2.2867543925732997e-12,1.32804393300297e-07,red
5023,HIVEP3,protein_coding,0.990549468491268,0.976993330677582,0.883353052829912,3.10595114215793e-15,3.67227818734331e-12,1.18804489426404e-06,red
8517,TSC22D3,protein_coding,0.990212671436637,0.920051845138951,0.9671853296939079,4.105832451494079e-15,6.51591673495381e-08,6.09879956050136e-11,red
4419,PPP3CC,protein_coding,0.988469317936876,0.9881964512436321,0.9312375511201121,1.51552109414663e-14,1.82579635553849e-14,2.02258431343602e-08,red
13967,RUFY2,protein_coding,0.988063762037808,0.97949117465562,0.9657957213247429,1.9957729696463798e-14,1.47583301265711e-12,8.461351878329799e-11,red
4650,RAB9B,protein_coding,0.986966727658267,0.9605401101502741,0.9877604878384051,4.0189191073091305e-14,2.61115828655646e-10,2.43709491993699e-14,red
13704,ATL1,protein_coding,0.986810129625941,0.961648682808986,0.9452979426979871,4.4197020257692904e-14,2.0861746133095602e-10,3.3932493854487704e-09,red
7753,CCDC82,protein_coding,0.986218030225476,0.950479480954307,0.838372637581782,6.268370391786098e-14,1.55604374442239e-09,1.39165878749486e-05,red
936,REEP1,protein_coding,0.985896796084699,0.98225309533497,0.9774807751642759,7.52956793679108e-14,4.68007855835826e-13,3.09883095021398e-12,red
7173,ARL8A,protein_coding,0.985427016077317,0.9799609600597009,0.963038343594362,9.771858309902741e-14,1.22790930158525e-12,1.55964900047154e-10,red
4907,PCSK2,protein_coding,0.9849774815695591,0.982763872465788,0.9553824392621009,1.24428578864897e-13,3.7109485065459497e-13,6.86343996126527e-10,red
6011,ACVR1B,protein_coding,0.9848225806656441,0.989750668699425,0.960957224153391,1.35005370438158e-13,5.92959896493013e-15,2.40151084116955e-10,red
10694,PKIA,protein_coding,0.98452660798778,0.9573354304893591,0.956694732268662,1.57416180808646e-13,4.82748626361371e-10,5.427836023240259e-10,red
4159,SGIP1,protein_coding,0.9842784543302421,0.9871455682628628,0.964642258935284,1.78644490021378e-13,3.6003729568854e-14,1.0992369118552e-10,red
6861,ASXL3,protein_coding,0.9841789241528259,0.982658753697292,0.9439010488126659,1.8783669462785999e-13,3.89463484215e-13,4.13326436987051e-09,red
